packet,display_order,sample_id,caption_id,image_id,official_split,veracity,caption,relation_label,evidence_channel,annotator_confidence,notes
pilot_seed42,84,71,256015,157721,semantics_clip_text_image,falsified,Former Florida governor Jeb Bush speaks at a luncheon hosted by the Chicago Council on Global Affairs on Feb 18 2015,contradiction,visible_conflict,high,"The speaker at the podium is visibly Bob McDonnell in front of a 'Virginia's Road to the Future' banner, not Jeb Bush in Chicago. Channel: the readable Virginia banner together with McDonnell (the original pairing) visibly conflicts with Jeb Bush in Chicago."
pilot_seed42,85,161,233365,233365,person_sbert_text_text,pristine,President Obama arrives in Ohio,entailment,n/a,medium,"The presidential seal on the aircraft anchors the subject, and an arrival wave is depicted. Ohio is an incidental detail that need not be shown, under the rule that only readable anchors in the image count as evidence."
pilot_seed42,86,66,858610,1455702,scene_resnet_place,falsified,Kazakhstan s cinematic landscape was not the only thing under discussion at the Eurasia Film Festival,neutral,event_provenance,medium,"The image is a digiscoped photo of a juvenile eagle; it is unrelated to a film festival but contains no conflicting evidence. Channel: the bird photo is from a Scottish sighting (the original is Dumfries and Galloway), repurposed for a Kazakh film festival."
pilot_seed42,87,102,143792,143792,semantics_clip_text_image,pristine,Robert P Jones Election may be referendum on the end of white Christian America,neutral,n/a,high,"The image is a stock-style photo of a white clapboard church; it illustrates the quoted opinion, but the quote itself cannot be checked."
pilot_seed42,88,198,429592,429592,semantics_clip_text_text,pristine,Texas A M cheerleaders perform on the floor during the Aggies game against Missouri in the SEC tournament on March 14,entailment,n/a,high,"AGGIES-branded cheerleaders perform on a game floor, so the main clause is fully depicted and the subject is anchored by readable text. The game, tournament, and date are incidental details that cannot be shown, under the rule that only readable anchors in the image count as evidence."
pilot_seed42,89,80,670978,1117428,person_sbert_text_text,falsified,Amy Winehouse performing at Glastonbury in 2008,neutral,event_provenance,medium,"The image shows Amy Winehouse at a microphone mid-performance; the venue looks like a stage or studio rather than a festival field, so Glastonbury is uncertain, and the stage setting cannot be pinned to the named festival and year. Channel: same artist, different source (the original is a still from the documentary Amy, not Glastonbury 2008)."
pilot_seed42,90,55,1051653,357652,semantics_clip_text_text,falsified,Canada s Prime Minister Trudeau delivers a speech during the opening session of the World Climate Change Conference 2015 at Le Bourget near Paris France November 30 2015 REUTERSStephane Mahe,contradiction,visible_conflict,high,"The backdrop reads SUMMIT2014 EU-US BRUSSELS 26.03.2014, and the speaker is visibly Obama, not Trudeau at COP21. Channel: the readable SUMMIT2014 EU-US BRUSSELS backdrop together with Obama (the original pairing) conflicts with the Trudeau COP21 claim."
pilot_seed42,91,150,349046,349046,person_sbert_text_text,pristine,Justin Rose celebrates his victory against Phil Mickelson on the 18th green Sunday at the Ryder Cup,entailment,n/a,high,"A golfer in Europe colours celebrates in front of a '39th Ryder Cup' scoreboard that lists ROSE, matching the claim."
pilot_seed42,92,90,1045718,451116,semantics_clip_text_image,falsified,A jeepney in Manila US military 4x4s left over from world war II have been converted often flamboyantly into the most popular form of transport in the city,contradiction,visible_conflict,high,"The image shows an airbrushed American muscle car inside a graffiti-covered warehouse, visibly not a jeepney on the streets of Manila. Channel: a muscle car in an art warehouse (the original is about Powerhouse artists) is visibly not a Manila jeepney."
pilot_seed42,93,59,1618886,181025,semantics_clip_text_text,falsified,The army has destroyed some border properties in Rafah to create a buffer zone between Egypt and Gaza,contradiction,visible_conflict,medium,"The image is an infrared surveillance still with the embedded caption 'Terrorists fire at IDF forces', visibly a different event from house demolitions in Rafah. Channel: the embedded IDF video caption (from the original) visibly conflicts with the claim about the Egyptian army's demolitions in Rafah."
pilot_seed42,94,113,625550,625550,semantics_clip_text_text,pristine,Alina Cojocaru in La Sylphide by the Royal Ballet ENB artistic director Tamara Rojo says the move is a little like Andy Murray recruiting Novak Djokovic,neutral,n/a,medium,"The image shows a single dancer. The tartan scarf pins down the production only through knowledge of the ballet, which is not admissible, and the pool of this dancer's performance photos varies. Reviewed under the final ruleset."
pilot_seed42,95,105,618367,618367,semantics_clip_text_text,pristine,Left to right Abraham Attah and Idris Elba in Beasts of No Nation,entailment,n/a,high,"The image is a film still with a boy on the left and Idris Elba on the right, which matches Beasts of No Nation."
pilot_seed42,96,129,700719,700719,semantics_clip_text_image,pristine,Dustin Brown left defeated YenHsun Lu on Court 9,neutral,n/a,medium,"The image shows a Wimbledon outer-court scene with spectators, but the players are too small and seen too side-on to be identified as Brown or Lu."
pilot_seed42,97,11,1021076,1045136,semantics_clip_text_text,falsified,Fabian Delph celebrates with Raheem Sterling after scoring his first City goal,contradiction,visible_conflict,high,"The image shows two England players in white, visibly Rooney and Welbeck, high-fiving at Wembley, not Delph and Sterling in Manchester City kit. Channel: the England white kit and Rooney/Welbeck (the original is England 3-1 Slovenia) conflict with the Manchester City claim."
pilot_seed42,98,185,1279814,1279814,person_sbert_text_text,pristine,Sword of Destiny gives Davy Russell another victory during a highly successful afternoon for the jockey at Navan,neutral,n/a,medium,"A grey horse in maroon silks leads over the jumps, consistent with racing at Navan, but the horse's and jockey's identities and the result cannot be verified."
pilot_seed42,99,126,621465,621465,semantics_clip_text_image,pristine,I m not joking Elizabeth Taylor in The Comedians Photographs Ronald Grant Archive,neutral,n/a,medium,"The image is a 1960s film still of Elizabeth Taylor aiming a revolver, which is consistent with The Comedians, but the title is not certain. On the stricter review pass, the named film remains uncertain: a period still like this cannot be pinned to The Comedians specifically."
pilot_seed42,100,123,329303,329303,scene_resnet_place,pristine,Members of the media watch the Democratic presidential debate at Drake University,entailment,n/a,high,"The image shows a press room of journalists at laptops under a '#DemDebate' banner, watching the debate on a screen, which matches the claim."
pilot_seed42,101,63,628718,505035,semantics_clip_text_image,falsified,Juicy pear rug From 395sq m by Lorraine Statham for Loophouse,neutral,other,low,"The image is an art-style photo of a green shag carpet with a football card and floral bedding; it cannot be confirmed as the 'juicy pear' rug product. Channel: it is a repurposed interior-art still (the original is a George Best card art shoot), with no clean entity, time, or event dimension."
pilot_seed42,102,93,1251513,481970,scene_resnet_place,falsified,Edinburgh council are facing legal action from the European commission over the selloff of its Caltongate site near the Royal Mile,neutral,event_provenance,medium,"The image shows a medieval stone castle gatehouse with parked cars; the legal-action claim cannot be checked, and the site's identity cannot be verified from the image alone. Channel: it is a different building and city (the original is the Lancaster Castle prison closure), not Edinburgh's Caltongate."
pilot_seed42,103,19,577080,220643,scene_resnet_place,falsified,Shoppers wait to get inside a Best Buy store in Naples Florida,contradiction,visible_conflict,high,"The image shows armed police and sheriff's officers outside a building signed EXCEL INDUSTRIES, visibly not shoppers queueing at a Best Buy. Channel: the EXCEL INDUSTRIES sign and armed police (the original is the Hesston, Kansas shooting) conflict with the Best Buy queue claim."
pilot_seed42,104,151,857223,857223,semantics_clip_text_image,pristine,Bordeaux s Moroccan forward Marouane Chamakh during a friendly against Marseille,entailment,n/a,medium,"A player in Bordeaux's navy KIA kit shields the ball from a Marseille player. The kits match the caption, but the player's identity as Chamakh is uncertain."
